retained_source_id,candidate_id,lane_id,source_title,municipality,state,source_family,target_mechanism_family,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
RS429-ba3ec6f40a104c283cb6,TS4L-389cc3777c281929cf3c,lane_3,Genesee Charter Township (MI) - 2022 Budget (PDF),Genesee charter,MI,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,194790,571dadfebfb35aba2facd5e6a225fd85be47b3cd7df8b6d22ac37727d625fd52,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ba3ec6f40a104c283cb6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-e6648f62632148637fc0,TS4L-45e605d32a0b49918c33,lane_3,Town of Blooming Grove (NY) — 2024 Adopted Town Budget PDF,Blooming Grove,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,8133576,2bfef0ce969cf5afa01235d73cf17e09c0b72fb66fa81fcbcdfd38410e70e0d0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e6648f62632148637fc0.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d947779f74592f44d7d8,TS4L-4e44b97514440076b554,lane_3,"Expanded Study for the City of Lakeway FINAL REPORT (Evergreen Solutions, LLC) [civicweb document/4256]",Lakeway,TX,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,537238,316ec0ddf3b910059b73cf97fc77b50313b472480049855f940c76cbc18816a7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d947779f74592f44d7d8.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b9de63f5e8f42552f7ac,TS4L-599474a83d00e7da8727,lane_3,"TED CVIOG — City of Winder Annual Budget (Fiscal Year Ending June 30, 2014) — Budget Report",Winder,GA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,2738637,909103149acfccf9ab76f1d0fb640a1eb335c9752e60db2bb0dcc727e003865e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b9de63f5e8f42552f7ac.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-98e561e7090613259fc5,TS4L-64d859ae4b491811e187,lane_3,"TED CVIOG — City of Winder Annual Budget (Fiscal Year Ending June 30, 2024) — Budget Report",Winder,GA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,8517433,635eb7a87995a1d6ce5663055c13558f76255686a4849bee66e68331ceb04b27,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98e561e7090613259fc5.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-a2e45b84b083dce0bb5b,TS4L-65203e774a76590d9aaf,lane_3,"FY 2016-2017 — Approved Annual Budget (PDF; Fate, TX)",Fate,TX,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,13497792,5fb8fe2e1061feee1bdadf74f1ba72d44482993586466185663442782e01497b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-a2e45b84b083dce0bb5b.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-1ffc5dbae6fe3c75d51b,TS4L-674cad3731f920125c14,lane_3,02/10/2023 BUDGET REPORT FOR GENOA TOWNSHIP (2022-23 / 2023-24 columns),Genoa,MI,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,834830,98d89dfa29bf877294d83e623cebf152f93be455e8d7b246ae6049b4e588f034,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1ffc5dbae6fe3c75d51b.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-e4dfe15d38cf1ead399f,TS4L-701973e36f83f82d0442,lane_3,City of Pinole Budget for FY2023-2024,Pinole,CA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,5620364,771f91cc98807d7802e9333f98d183e962da2a006214e87d7cbe8e3b17cca3a2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e4dfe15d38cf1ead399f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-fdc4938041027f5315a0,TS4L-74207c6075e6a896e216,lane_3,"AGENDA — Committee of the Whole Packet (contains: Village of Round Lake Amended Compensation Plan For the Fiscal Year Ended April 30, 2020; Exhibit 1)",Round Lake,IL,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,795179,429195fa9fca39626e96d7b3df2c74a746adf0a03a50511d6678aa03c5ccf8a9,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-fdc4938041027f5315a0.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-cbe0da526179585f1bbe,TS4L-74a131ec80077425474a,lane_3,CITY OF ALAMO GFOA BUDGET FY 2018-2019 (PDF),Alamo,TX,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,7892034,3c20f17c7393a9b205ebeda1d1dc6a0f1580c744312152fac19e2f91e5627c64,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-cbe0da526179585f1bbe.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-1f626048a20eea7173c8,TS4L-7b47749d8c17d9fcb5c8,lane_3,"Town of New Hartford (NY) — January 3, 2021 Organizational/Regular Meeting Minutes (includes 2021 Salary Schedule resolution)",New Hartford,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,475565,5dbb7040d85178442f9c3ca876bec22cf5e7d15c1ecf77f5745ad7a3dd4fa7ed,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1f626048a20eea7173c8.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-c92ee24e3b942c91cbc2,TS4L-83205020abee32f0a38d,lane_3,City of Buford FY2024 Budget Report — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,320250,67695e00954523439d7d0ad8aaf61788a0fbe4d7ea0e663c2dfb2ed3e5a215ad,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-c92ee24e3b942c91cbc2.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-ed77b51a51b878b30c17,TS4L-8a5d46866fe54cd11417,lane_3,Town of Fishkill — 2020 Adopted Budget (PDF),Fishkill,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,9248145,59a47c69372c8de2eaec169677ee29f40a892450f2846bd8f445ad5c397e86ec,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-ed77b51a51b878b30c17.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d908496cf14b3367bbf5,TS4L-8cfe0a2d0b4a193193b1,lane_3,Onondaga County (2016 Adopted) Budget (Adopted FINAL document),Onondaga,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,10057122,5b4a035baa06432eefa1cb14914cb13d99134b2ed9ecddc450dd46886d405cdb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d908496cf14b3367bbf5.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-0090ce3cf81af1e56645,TS4L-907d59ea0e2382a58b2b,lane_3,"2018 Adopted Budget (Town of Malta, NY)",Malta,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,15956257,609a40661af1847a9af00b8481a5e2e81cac0c047265f7dd6ea7a02b99a219a7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-0090ce3cf81af1e56645.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-27fd1eccd684ba728d9e,TS4L-90f12774d63446c1e19e,lane_3,Delran Township Ordinance 2018-01 (Local Government Cap Law / budget appropriation limits; CY 2018 municipal budget context),Delran,NJ,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,124725,dcf7c1c91e79816db58147cc2cbf9247b9938fea47467fb3147391841a7c2848,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-27fd1eccd684ba728d9e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-f7d34d7045dee866a6ef,TS4L-a5268e0cd51901304b46,lane_3,Knightdale FY2024 Budget Ordinance (includes Position Classification Plan / Attachment B),Knightdale,NC,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,280938,19de27462002020986d7fd5e3b195d2fa2b1b2f7f641eabeb6dce554396cba62,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f7d34d7045dee866a6ef.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-6e5ab2d6ded448f8e0c7,TS4L-aa8fb6ead6383dc0cef8,lane_3,FINAL CITY OF BUFORD BUDGET SUMMARY Fiscal Year 2015 — TED (UGA CVIOG Local Government Financial Documents),Buford,GA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,105488,af740dffac27a13d0b5ebe11a3954bfbf93c6a942f43d7f12349c9143a5a15c3,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6e5ab2d6ded448f8e0c7.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-1ee25937a3558f653a71,TS4L-ace4a6e50b4076e3d7e7,lane_3,Town of Blooming Grove (NY) — 2018 Adopted Budget (Final 12/01/2017) PDF,Blooming Grove,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1486329,67529681800e55b5fa2c4d7147a5ac8b7d940fe6825d4e9e03ed7a19687b1abb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1ee25937a3558f653a71.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b1a3b01e0a405c9070dc,TS4L-b36f521fb5314f49a831,lane_3,"AGENDA — Committee of the Whole Packet (contains: Fiscal Year End April 30, 2017 Employee Compensation Plan language and ordinance structure)",Round Lake,IL,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,561392,2451994ca061f30bf29d5c48831293698be3ba93efbba8f750a4e417bc741f22,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b1a3b01e0a405c9070dc.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-3e379dcea231602f5ba4,TS4L-c5c50db41c599e4bdabd,lane_3,Town of Blooming Grove (NY) — 2014 Budget (Adopted/Final budget document PDF),Blooming Grove,NY,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,4367101,06d93ed49ca862703ef9ff11a57c15637431bea5217558d167d03281de5c6708,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-3e379dcea231602f5ba4.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-f8bdcf5c866d25f76090,TS4L-c7dd0752628791a05e02,lane_3,CITY COUNCIL MEETING AGENDA / ORDINANCE (North Ogden City) — Revised Tentative Budget for Fiscal Year 2020-2021,North Ogden,UT,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,3082150,f6996a0ad2d5434ee3d41c3eae984b3e4657c4753ca181f980d3783e32ce1411,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f8bdcf5c866d25f76090.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-dd7b642ae6e783ac0371,TS4L-d14c633055da94d6b8eb,lane_3,Pinole Local 1 MOU 2023-2025 Final (AFSCME Public Employees Union – Local One),Pinole,CA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1394457,201b5c34eb1e5c6afbb7d8dda71438206c9c7f22900acd45ba01e9b7a39637b8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-dd7b642ae6e783ac0371.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-df50e3acaf25720ffad8,TS4L-dbc0d88f9ffdbccc34d9,lane_3,"Collective Bargaining Agreement between Wilton Board of Education and UPSEU — July 1, 2022 to June 30, 2026",Wilton,CT,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1207124,2363b2d0ead77dd032640c47c06dd298d1b3acf33ef032eeb207c540c561a0df,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-df50e3acaf25720ffad8.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-f466d4c4269fa03274db,TS4L-e2c07b9d1894d390df8e,lane_3,"City of Villa Rica, GA | RFP-CompensationStudy (2023)",Villa Rica,GA,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,183792,1886f4482a7c1cc2cf80a07268c27f1503a73d6461ed700e12db1977f704ee58,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-f466d4c4269fa03274db.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-9fa9ae0f4e0789cd044b,TS4L-fca4da6b48675a101ef6,lane_3,"2023 - 2024 Budget (Calera, AL) — City of Calera Archive",Calera,AL,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,67226,c4099d49dd5b160aec1cf1abf8732804e2f252a172f857cdf4d9f98216f53af4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-9fa9ae0f4e0789cd044b.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-e362f8114f1548bbeea9,TS4L-01a7712cb526edb5c6eb,lane_4,Human Resources (City of Hartselle) – employer benefits and HR information hub,Hartselle,AL,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,text/html,.html,91901,0969965d3e7228d3cd16eb1af09435d56596f059f5fa4063ae559983d5239af7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e362f8114f1548bbeea9.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-b3aab92a2f998a837460,TS4L-04023d69ddfc03b59daf,lane_4,Bangor Township Schools — MEA Teachers (Letter of Agreement) (Expiration 6/30/2021),Bangor charter,MI,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,159366,089c270322661b346171c0b92dcd6bd27f9ca94ab2007b400affb3f663ef34a8,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-b3aab92a2f998a837460.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-8a20e887004a568b308a,TS4L-05044924e9afe10c3fe5,lane_4,"City of Canfield - Utility Workers Union of America (Utility Workers of America, AFL-CIO) Collective Bargaining Agreement (Effective Date of 1/1/24 through 12/31/2026)",Canfield,OH,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,2453331,ff4e1d7d96d76781f1a6c6235c2089552052afbe0b86c4511b23c9520ba4328d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8a20e887004a568b308a.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-d4605daa97e754eea4bb,TS4L-06a23b64434936b1c699,lane_4,"Final Ratified Settlement Agreement — Duxbury Firefighters Association (Local 2167, IAFF) — July 1, 2019 through June 30, 2022",Duxbury,MA,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,1383524,aa8383206110a88ed627abce720f50746e638600a4cd80d0ca7bd25101f07168,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-d4605daa97e754eea4bb.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-26d26412a4c8f129b0c6,TS4L-09eb87d5b91159998cbf,lane_4,CITY OF HUEYTOWN - Firefighter Salary Schedule (PDF) (PBJCAL),Hueytown,AL,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,89573,2d392c272b274fd26aede41311386cd8d30795197cb2d024ffcc3056a70b7bc1,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-26d26412a4c8f129b0c6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-e6e8759280ed9148ef26,TS4L-0a57a9faada6ad7aacd6,lane_4,"Illinois Department of Labor — Prevailing Wage Rates (St. Clair County) — Janitorial/food service wages — April 1, 2024 (PDF)",Cahokia Heights,IL,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,10238,489a9b978ef212d2433d880fb51ef18f2d9b3f578ebd39e5b5ce378559905a71,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e6e8759280ed9148ef26.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-135641aa2b35e6a985c2,TS4L-0c65caa80dc764fab8b4,lane_4,"Burris, Thompson & Associates — Proposal for Comprehensive Classification/Compensation Study (dated 2022-12-01; City of Athens, TN listed as prior client)",Athens,TN,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,514741,2524a3aa04dfb00a863944816549e66bb69d00bd2a4e3cb55b811a3a2c0d3908,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-135641aa2b35e6a985c2.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-e6307cbe1f36e0146614,TS4L-10b7d6f61940686c645b,lane_4,"City Council Regular Meeting Agenda — August 16, 2022 (Motion to approve salaries for Firefighter II, Patrolman II, and Admin Asst/Permit Clerk)",D'Iberville,MS,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,94066,67958b44ffc6a34e73f794057000adb78cb4df6fdedaec073434f7932e941082,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-e6307cbe1f36e0146614.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS429-2627a88573b0e8bfe7a3,TS4L-1221e1ccebe6a797d249,lane_4,"Organizational Meeting of the Town Board (Town of Sweden, NY) — January 2, 2020 (Salary Schedule for 2020)",Sweden,NY,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,application/pdf,.pdf,343594,73d5c08138334dffbe5204868a9f75e65426cf259b084250319b2f4515388552,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-2627a88573b0e8bfe7a3.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
