normalized_record_id,codified_record_id,rating_id,span_id,source_id,retained_source_id,candidate_id,municipality,state,region,source_family,cba_non_cba_hint,priority_bucket,evidence_category,primary_mechanism_cluster,original_locator,final_locator,page_number,section_heading,character_start_offset,character_end_offset,paragraph_offset,line_offset,raw_span_text,raw_paraphrase,raw_compensation_text,raw_value_text,raw_unit_text,raw_effective_period_text,raw_unit_or_group_text,raw_rank_step_grade_text,raw_base_nonbase_text,raw_context_notes,parsed_currency_amount,parsed_percentage_value,parsed_hourly_rate,parsed_annual_salary,parsed_monthly_rate,parsed_biweekly_rate,parsed_weekly_rate,parsed_daily_rate,parsed_lump_sum,parsed_stipend_or_allowance,parsed_premium_amount,parsed_premium_percentage,parsed_cola_cpi_value,parsed_step_or_grade_value,parsed_effective_date,parsed_start_date,parsed_end_date,parsed_contract_year,parsed_fiscal_year,parsed_cycle_label,normalized_pay_basis,normalized_hourly_equivalent,normalized_annual_equivalent,annualization_assumption,annualization_hours_used,normalized_percentage_growth,normalized_growth_type,base_or_non_base,non_base_component_type,unit_or_group,safety_category,occupation_or_classification,rank,step,grade,payband,effective_period_start,effective_period_end,municipality_cycle_id_candidate,comparison_cycle_candidate,normalized_value_confidence,normalization_status,normalization_blocker_tags,normalization_notes,source_title,quant_span_types,mechanism_attributes,direction_bucket,report_usability_bucket,span_sha256,scout_target_id,verification_row_id,source_review_download_id,readiness_id,extraction_id,normalized_at
B4X2500NORM-ebd31e3952450a48d61c8675,B4X2500COD-20260730-53f8a6b32bd39130bd8085e9,B4X2500-RATING-20260730-f84d1cc95ec392ef473f2c37,B4X2500SPAN-20260730-b9c6a6d1ff31710061a2fea1,B4X2500LIVE-20260729-002473,B4X2500SRD-20260730-c2803633ffe4cf976676,B4X2500LIVE-20260729-002473,Concrete,WA,West,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.townofconcrete.com/wp-content/uploads/2025/01/2025-Budget-Document.pdf,https://townofconcrete.com/wp-content/uploads/2025/01/2025-Budget-Document.pdf,,,20000,20081,79,435,"• THE TOTAL ADOPTED ANNUAL SALARY AMOUNT FOR THE 2025 BUDGET YEAR IS $379,619.03.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","• THE TOTAL ADOPTED ANNUAL SALARY AMOUNT FOR THE 2025 BUDGET YEAR IS $379,619.03.","$379,619.03",annual_salary,2025,,,base,"2025 Budget Document (includes 2025 Salary Schedule; references Ordinance #886 for salaries for fiscal year ending Dec. 31, 2025);",379619.03,,,,,,,,,,,,,,,2025-01-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,2025-01-01,,B4X2500MC-b176d2d65e94aa8f392472cc,2025,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","2025 Budget Document (includes 2025 Salary Schedule; references Ordinance #886 for salaries for fiscal year ending Dec. 31, 2025)","[""annual_salary""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,5b62542b862caf42fe5301e572dc26567710d6fb9530c3aaf689b1991861a914,B4X2500-20260729-02480,B4X2500V-20260730-05692,B4X2500SRD-20260730-c2803633ffe4cf976676,B4X2500RDY-20260730-925542a5f42e05aef07f,B4X2500TXT-20260730-ac13f53225f9244ecd40,2026-07-30T22:04:39Z
B4X2500NORM-ebfbfb744eca668ede95304a,B4X2500COD-20260730-06bd5d48bb754c1961eb51c3,B4X2500-RATING-20260730-47b0f18dd8138661ee9d7f45,B4X2500SPAN-20260730-11140b3ca9ab638405ac3469,B4X2500LIVE-20260729-006857,B4X2500SRD-20260730-0d61ea43571d36c9bc06,B4X2500LIVE-20260729-006857,Bloomfield,KY,South,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://bloomfield.ky.gov/our-city/Documents/2024-3%20Personnel%20Pay%20Classification%20Plan.pdf,https://bloomfield.ky.gov/our-city/Documents/2024-3%20Personnel%20Pay%20Classification%20Plan.pdf,,MAXIMUM PAY SCALE: CLASSIFICATION,1042,1069,8,28,• Grade 3- $14.00 - $28.00,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",• Grade 3- $14.00 - $28.00,$14.00; $28.00,step_schedule,2024,,grade 3,base,Ordinance 2024-3: Personnel Pay Classification Plan (Compensation Schedule); MAXIMUM PAY SCALE: CLASSIFICATION,14.0,,,,,,,,,,,,,14.0,,2024-01-01,,2024,,2024,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,3,,2024-01-01,,B4X2500MC-7c5898a61c3670211eccfedd,2024,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Ordinance 2024-3: Personnel Pay Classification Plan (Compensation Schedule),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,8b9ab84fc98f98f8cb8cfe46b3e15969578de8d4ac3d01cff784d3c574e3deb5,B4X2500-20260729-06767,B4X2500V-20260730-04691,B4X2500SRD-20260730-0d61ea43571d36c9bc06,B4X2500RDY-20260730-018c3b8c4b24fe0982b2,B4X2500TXT-20260730-4f96707059b5bcd9387b,2026-07-30T22:04:39Z
B4X2500NORM-ec754850f81419513dfbe99a,B4X2500COD-20260730-38b749e37efc3c6670669199,B4X2500-RATING-20260730-715ed0bfe40783be580bdd7d,B4X2500SPAN-20260730-9a02493feb861251acd60a12,B4X2500LIVE-20260729-007584,B4X2500SRD-20260730-399f83ea55435a9e54b5,B4X2500LIVE-20260729-007584,Elburn,IL,Midwest,mou_or_memorandum,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.elburn.gov/sites/g/files/vyhlif16396/files/media/administration/file/5501/elburn-ptl-sgt-cba-2023-28.pdf,https://elburn.gov/sites/g/files/vyhlif16396/files/media/administration/file/5501/elburn-ptl-sgt-cba-2023-28.pdf,,,63320,63378,127,872,"Step 3 $75,891.16 78,547.35 81,100.14 83,735.90 86,457.31","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Step 3 $75,891.16 78,547.35 81,100.14 83,735.90 86,457.31","$75,891.16",step_schedule,,police,step 3,base,Memorandum of Understanding (Base Salary Adjustment / Officer-In-Charge) made part of the Collective Bargaining Agreement — Elburn Police Department & Fraternal Order of Police;,75891.16,,,,,,,,,,,,,75891.16,,,,,,,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,3,,,,,B4X2500MC-a602b46a66b32d80f9bcd722,undated-source-B4X2500LIVE-20260729-007584,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Memorandum of Understanding (Base Salary Adjustment / Officer-In-Charge) made part of the Collective Bargaining Agreement — Elburn Police Department & Fraternal Order of Police,"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,bd2fd21e27fce5ae6426c826cf67a212b3e77b9fea72be12909a9e153721ca32,B4X2500-20260729-07604,B4X2500V-20260730-04577,B4X2500SRD-20260730-399f83ea55435a9e54b5,B4X2500RDY-20260730-79455df8904174c903d2,B4X2500TXT-20260730-21e88072e7d6f7df4474,2026-07-30T22:04:39Z
B4X2500NORM-ecf167cbbdeaa64629d808bc,B4X2500COD-20260730-187a5e3351de0fc1b0880d5f,B4X2500-RATING-20260730-e0fb0b203711384730ed916e,B4X2500SPAN-20260730-cc32df513e5166fdc53d2888,B4X2500LIVE-20260729-005372,B4X2500SRD-20260730-f542982030e8223fd07e,B4X2500LIVE-20260729-005372,Clayton charter,MI,Midwest,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://cclp.us/wp-content/uploads/Clayton-Twp-CBA-Final-DRAFT-06-04-25.pdf,https://cclp.us/wp-content/uploads/Clayton-Twp-CBA-Final-DRAFT-06-04-25.pdf,,Section 1. Hourly Wage.,28426,28458,132,569,"Step April 1, 2025 Start $26.68","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Step April 1, 2025 Start $26.68",$26.68,step_schedule,2025-04-01,police,step April,base,Collective Bargaining Agreement — Non-Supervisory Police Officers (Clayton Township/CCLP); Section 1. Hourly Wage.,26.68,,,,,,,,,,,,,26.68,2025-04-01,2025-04-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,April,,,2025-04-01,,B4X2500MC-56e97fb4ef9c5c001e1082dc,2025,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement — Non-Supervisory Police Officers (Clayton Township/CCLP),"[""step_schedule""]","[""rank_or_specialization_premium""]",not_applicable,downstream_normalization_needed,d60880d912a5c562eafdc1d28449c27c8865fded488f00a7538a03e09b83dd6b,B4X2500-20260729-05354,B4X2500V-20260730-04870,B4X2500SRD-20260730-f542982030e8223fd07e,B4X2500RDY-20260730-684b15a445c7a471f403,B4X2500TXT-20260730-31ded62f581730730058,2026-07-30T22:04:39Z
B4X2500NORM-ed2deba15ba10cce2503d827,B4X2500COD-20260730-781a64f46546fdee62b50bd3,B4X2500-RATING-20260730-e5adefc0585583fbd04a1226,B4X2500SPAN-20260730-14040c1d832ed54a25a543ee,B4X2500LIVE-20260729-008911,B4X2500SRD-20260730-57b221c5347900a7aa30,B4X2500LIVE-20260729-008911,Chester,NY,Northeast,cba,cba_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://ecommons.cornell.edu/bitstreams/1d52fddb-fb00-4c9b-8c6b-9551071bf87a/download,https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/14/79/78/14797810954084920030503341580153561884,,,58008,58165,311,1212,"The above Longevity amounts are cumulative from Step to Step (i.e., as of 6/1/08, an employee storting his/her 15* year of service shall be paid $4,700.00).","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","The above Longevity amounts are cumulative from Step to Step (i.e., as of 6/1/08, an employee storting his/her 15* year of service shall be paid $4,700.00).","$4,700.00",step_schedule,2008,police,step to,base,Collective Bargaining Agreement by and between the Village of Chester and the Village of Chester Police Benevolent Association (2008);,4700.0,,,,,,,,,,,,,4700.0,,2008-01-01,,2008,,2008,unknown,,,not_safe_to_annualize,,,step_progression,base,,police,police,police,,to,,,2008-01-01,,B4X2500MC-1d5e27936ee8cc785ff89020,2008,low,normalization_deferred_manual_review,"[""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Collective Bargaining Agreement by and between the Village of Chester and the Village of Chester Police Benevolent Association (2008),"[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,857084e854184b58da968082f45bb6bfe7f6276da2544b093b1cb87e85f6408c,B4X2500-20260729-08775,B4X2500V-20260730-05324,B4X2500SRD-20260730-57b221c5347900a7aa30,B4X2500RDY-20260730-1cadd395711e3acccb80,B4X2500TXT-20260730-a9e75542ec7754af3a64,2026-07-30T22:04:38Z
B4X2500NORM-edf87cbde393824c59e14d12,B4X2500COD-20260730-ac510db12fde3ae921827617,B4X2500-RATING-20260730-74a508e5393d2c4eb65d6cb1,B4X2500SPAN-20260730-40ce273c8cd8759dcdf5d61f,B4X2500LIVE-20260729-006456,B4X2500SRD-20260730-b262167892f6f97fbe8a,B4X2500LIVE-20260729-006456,Mount Morris,NY,Northeast,agenda_packet_or_minutes,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://www.villageofmountmorrisny.gov/_files/ugd/80e0ed_8d1b61ef9dd74372b91062e366f7c540.pdf,https://villageofmountmorrisny.gov/_files/ugd/80e0ed_8d1b61ef9dd74372b91062e366f7c540.pdf,,APPROVAL OF HIRE OF FULL TIME CODE OFFICER,4909,4949,66,176,"January 1 at a rate of $51,000 per year.","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","January 1 at a rate of $51,000 per year.","$51,000.00",hourly_rate,,police,,base,Village of Mount Morris Regular Board Meeting Minutes (Resolution accepting/signing PBA contract); APPROVAL OF HIRE OF FULL TIME CODE OFFICER,51000.0,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,,,B4X2500MC-03d3a4abce11c5e7ef8cb46b,undated-source-B4X2500LIVE-20260729-006456,low,normalization_deferred_manual_review,"[""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Village of Mount Morris Regular Board Meeting Minutes (Resolution accepting/signing PBA contract),"[""hourly_rate""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,ef3def5e89bf8e4c040d9d420b0471276527ba98219d853c01025d188eb1bea5,B4X2500-20260729-06311,B4X2500V-20260730-05287,B4X2500SRD-20260730-b262167892f6f97fbe8a,B4X2500RDY-20260730-dac02d2ddc8be7be7272,B4X2500TXT-20260730-18af3ec13f3ac48cc24e,2026-07-30T22:04:39Z
B4X2500NORM-edff8ec3e2630520d1c22792,B4X2500COD-20260730-a0eeeab649e62900a33c9048,B4X2500-RATING-20260730-10d39e7a35d9a1138bb637f5,B4X2500SPAN-20260730-f119d9c1e1c8f9f5b6e5bd19,B4X2500LIVE-20260729-003847,B4X2500SRD-20260730-0476b050afacfba0f7b4,B4X2500LIVE-20260729-003847,Riverdale,NJ,Northeast,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://www.riverdalenj.gov/_Content/pdf/ordinances/ORD-1-2025-AN-ORDINANCE-ESTABLISHING-SALARIES-OR-WAGES-OF-OFFICIALS-AND-EMPLOYEES-OF-THE-BOROUGH-OF-RIVERDALE.pdf,https://riverdalenj.gov/_Content/pdf/ordinances/ORD-1-2025-AN-ORDINANCE-ESTABLISHING-SALARIES-OR-WAGES-OF-OFFICIALS-AND-EMPLOYEES-OF-THE-BOROUGH-OF-RIVERDALE.pdf,,,2786,2820,13,86,"Laborer – Grade C $35,501 $40,000","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Laborer – Grade C $35,501 $40,000","$35,501.00; $40,000.00",step_schedule,2025,,grade C,base,"Ordinance No. 01-2025: An Ordinance Establishing Salaries or Wages of Officials and Employees of the Borough of Riverdale, in the County of Morris, New Jersey;",35501.0,,,,,,,,,,,,,35501.0,,2025-01-01,,2025,,2025,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,,C,,2025-01-01,,B4X2500MC-59aed248138162579e31a938,2025,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","Ordinance No. 01-2025: An Ordinance Establishing Salaries or Wages of Officials and Employees of the Borough of Riverdale, in the County of Morris, New Jersey","[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,downstream_normalization_needed,820da72854ac9bb9539693aa732ae447596c8a8cd8302bb9e3ab1db8d565348a,B4X2500-20260729-03742,B4X2500V-20260730-05202,B4X2500SRD-20260730-0476b050afacfba0f7b4,B4X2500RDY-20260730-154f49b74662a6658fb7,B4X2500TXT-20260730-54ce90cd31550261c5f4,2026-07-30T22:04:39Z
B4X2500NORM-ee5a594f793bcca271642ed5,B4X2500COD-20260730-8c52669c55aba22816cfee22,B4X2500-RATING-20260730-d6aa61f894252b109184192d,B4X2500SPAN-20260730-6636fd65d37f12b048130c0a,B4X2500LIVE-20260729-007403,B4X2500SRD-20260730-b1ef5bf18396dd067768,B4X2500LIVE-20260729-007403,Manzanita,OR,West,wage_schedule,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,rank_step_specialization_classification,https://ci.manzanita.or.us/wp-content/uploads/2025/11/November-5-2025-City-Council-Packet.pdf,https://ci.manzanita.or.us/wp-content/uploads/2025/11/November-5-2025-City-Council-Packet.pdf,,(OFFICE SUPPLIES),15358,15391,75,426,"STEP FORWARD $2,636.82 $2,636.82","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","STEP FORWARD $2,636.82 $2,636.82","$2,636.82; $2,636.82",step_schedule,2025; 2026,,step FORWARD,base,"City Council Packet (Nov 5, 2025) — FY 2025-2026 Revised Salary Schedule (Resolution No. 'FY 2025-2026 REVISED SALARY SCHEDULE'); (OFFICE SUPPLIES)",2636.82,,,,,,,,,,,,,2636.82,,2025-01-01,2026-12-31,2025,2025,2025-2026,unknown,,,not_safe_to_annualize,,,step_progression,base,,unresolved_unit,unclear,unknown,,FORWARD,,,2025-01-01,2026-12-31,B4X2500MC-2ba76eb7df67b58fe6b2646c,2025-2026,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""cycle_outside_2014_2024_observation_window""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.","City Council Packet (Nov 5, 2025) — FY 2025-2026 Revised Salary Schedule (Resolution No. 'FY 2025-2026 REVISED SALARY SCHEDULE')","[""step_schedule""]","[""rank_or_specialization_premium""]",neutral_or_general,pi_report_context_only,edab50bfdd3f575d7121b301943677c9b64119875d3f33e4a49254995c362052,B4X2500-20260729-07438,B4X2500V-20260730-05484,B4X2500SRD-20260730-b1ef5bf18396dd067768,B4X2500RDY-20260730-172508f57e7a73137a59,B4X2500TXT-20260730-d763b75f2b3cd7f46608,2026-07-30T22:04:39Z
B4X2500NORM-ee6b56cd72cc43e2047dfcea,B4X2500COD-20260730-69188e8f53bae6a8bb61abd4,B4X2500-RATING-20260730-76cd1abebb540c7b99781b9c,B4X2500SPAN-20260730-79ac8a4d784cc51c21c2cefc,B4X2500LIVE-20260729-008225,B4X2500SRD-20260730-2e6f95c3a7b46aa6d150,B4X2500LIVE-20260729-008225,Antwerp,OH,Midwest,other_local_government_pay_policy,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,quantitative_base_wage_needs_normalization,https://villageofantwerp.com/ordinance-2018-22-establishing-salaries-2019/,https://villageofantwerp.com/ordinance-2018-22-establishing-salaries-2019,,,927,1015,15,29,"Base annual salary Council Members –existing Newly elected Council Members $3,400.00","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","Base annual salary Council Members –existing Newly elected Council Members $3,400.00","$3,400.00",annual_salary,2018; 2019,police,,base,Ordinance 2018-22: Establishing Salaries 2019 (Police compensation / wage rates for Chief of Police and police full-time/part-time/reserves);,3400.0,,,,,,,,,,,,,,,2018-01-01,,2018,,2018,unknown,,,not_safe_to_annualize,,,unknown,base,,police,police,police,,,,,2018-01-01,,B4X2500MC-18bb5cf169bb05feebc97d6a,2018,low,normalization_deferred_manual_review,"[""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Ordinance 2018-22: Establishing Salaries 2019 (Police compensation / wage rates for Chief of Police and police full-time/part-time/reserves),"[""annual_salary""]","[""base_wage_direct_value""]",not_applicable,downstream_normalization_needed,cea0f8b2d71d95d6c74f6d2d2853214591fb627f813fa345d23a1c2fec363250,B4X2500-20260729-08252,B4X2500V-20260730-04008,B4X2500SRD-20260730-2e6f95c3a7b46aa6d150,B4X2500RDY-20260730-82d46a462c6a69550fef,B4X2500TXT-20260730-ec05f1d5473d71b462db,2026-07-30T22:04:39Z
B4X2500NORM-ee85179c53f15d366ac5471d,B4X2500COD-20260730-e6d3c3f4fd18d6b1adcade9e,B4X2500-RATING-20260730-de7ecf666c4fcadb01b6504b,B4X2500SPAN-20260730-44011e8c04290e02d83ca16b,B4X2500LIVE-20260729-004276,B4X2500SRD-20260730-2f750534eaa24e955e2b,B4X2500LIVE-20260729-004276,Bristol,FL,South,budget_or_pay_plan,non_cba_or_other_hint,high_priority_verification_ready,quantitative_compensation,non_base_compensation,https://cityofbristolfl.gov/uploads/personnel-policy-adopted-march-11-2019_last-amended-oct-7-2024.pdf,https://cityofbristolfl.gov/uploads/personnel-policy-adopted-march-11-2019_last-amended-oct-7-2024.pdf,,,70552,70751,281,1218,"years of service with the City of Bristol, but less than 20 years of service with the City at a rate of $5/year of City Service until such time as the retiree’s City of Bristol Health Insurance Plan","The passage records a raw compensation amount, schedule, percentage, or timing term for later review.","years of service with the City of Bristol, but less than 20 years of service with the City at a rate of $5/year of City Service until such time as the retiree’s City of Bristol Health Insurance Plan",$5.00,hourly_rate,,,,base,Personnel Policy and Procedures (Classification & Pay Plan / Salary Schedule referenced);,5.0,,,,,,,,,,,,,,,,,,,,unknown,,,not_safe_to_annualize,,,unknown,base,,unresolved_unit,unclear,unknown,,,,,,,B4X2500MC-467e3af19cbf39cfb08a8418,undated-source-B4X2500LIVE-20260729-004276,low,normalization_deferred_manual_review,"[""safety_category_unresolved"",""occupation_or_unit_unresolved"",""effective_period_or_cycle_unresolved"",""pay_basis_unresolved""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",Personnel Policy and Procedures (Classification & Pay Plan / Salary Schedule referenced),"[""hourly_rate""]","[""base_wage_direct_value""]",neutral_or_general,downstream_normalization_needed,00c6631e129825e54e242c8ad416407b5ec5c9a9f9cc15708740ac2bb5cfc939,B4X2500-20260729-04141,B4X2500V-20260730-01545,B4X2500SRD-20260730-2f750534eaa24e955e2b,B4X2500RDY-20260730-b6f803d64ac6039fe06e,B4X2500TXT-20260730-056bdfa26eea77a974c4,2026-07-30T22:04:39Z
