municipality_cycle_id,municipality,state,region,cycle_start,cycle_end,contract_year,fiscal_year,cycle_label,source_count,span_count,normalized_record_count,safety_record_count,non_safety_record_count,unclear_record_count,base_record_count,non_base_record_count,mechanism_clusters_present,comparison_readiness_status,cycle_confidence,blockers
B4X2500MC-67d4ce08fa3b2ff6e9a6e2d4,Pikeville,NC,South,2022,2022,2022,,2022,1,9,9,0,0,9,4,4,"[""automatic_wage_growth"",""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""weak_context_exclusion""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-67d4eb76a2ebdbcc26b379d2,Mount Morris,NY,Northeast,2022,2022,2022,,2022,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-67f54638778b69e37c7463ca,Shelburne,NH,Northeast,2024,2024,2024,,2024,1,8,8,0,3,5,2,2,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""timing_implementation"",""weak_context_exclusion""]",missing_safety_evidence,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""missing_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved""]"
B4X2500MC-681607fb72d521bcac9777f0,South Glens Falls,NY,Northeast,2018,2018,2018,,2018,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-681b2007e285ec013f9285f1,Green Tree,PA,Northeast,,,,,undated-source-B4X2500LIVE-20260729-004068,1,9,9,0,0,9,1,5,"[""automatic_wage_growth"",""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""weak_context_exclusion""]",unit_classification_incomplete,low,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-682fd9387156b783647c592b,Wellsville,NY,Northeast,2015,2015,2015,,2015,1,5,5,5,0,0,2,0,"[""automatic_wage_growth"",""rank_step_specialization_classification"",""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-68629e14082c4dae86abec8d,Elmer City,WA,West,2001,2001,2001,,2001,1,1,1,0,0,1,1,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-686d6bb8d332b3eeefabc116,Chittenango,NY,Northeast,,,,,undated-source-B4X2500LIVE-20260729-006400,1,6,6,6,0,0,3,3,"[""non_base_compensation"",""timing_implementation""]",missing_non_safety_evidence,low,"[""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]"
B4X2500MC-68836c2cd20fd14b92b7cee5,McKees Rocks,PA,Northeast,2022,2022,2022,,2022,1,4,4,0,0,4,1,0,"[""quantitative_base_wage_needs_normalization"",""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6889a9a01da5d0b93b270b31,Holland,OH,Midwest,2024,2024,2024,,2024,1,17,17,17,0,0,6,8,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""timing_implementation""]",missing_non_safety_evidence,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-68cbcd906db976158a4f9a57,Stedman,NC,South,,,,,undated-source-B4X2500LIVE-20260729-002059,1,2,2,0,0,2,0,2,"[""weak_context_exclusion""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-694fae12fc19b0ec8abc827f,Carrington,ND,Midwest,2025,2025,2025,,2025,1,1,1,0,0,1,0,0,"[""automatic_wage_growth""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-696192a375ee6a82f3b56c1a,Eastchester,NY,Northeast,2011,2011,2011,,2011,1,2,2,0,2,0,1,0,"[""quantitative_base_wage_needs_normalization"",""timing_implementation""]",missing_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_safety_unit_in_cycle"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]"
B4X2500MC-6963a0783bf7eb391702f498,Jamesburg,NJ,Northeast,2021,2021,2021,,2021,1,1,1,0,0,1,0,0,"[""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-69962e48a4c0b75940d06147,Larchmont,NY,Northeast,2023,2024,2023,2023,2023-2024,1,2,2,0,0,2,0,0,"[""weak_context_exclusion""]",unit_classification_incomplete,high,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-69ae50c7c18fadd52db9abe7,Springfield,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-003332,1,8,8,8,0,0,0,8,"[""non_base_compensation"",""weak_context_exclusion""]",missing_non_safety_evidence,low,"[""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-69ae8bcb1d13ce719653b237,Jerome,OH,Midwest,2021,2021,2021,,2021,1,1,1,1,0,0,1,0,"[""rank_step_specialization_classification""]",missing_non_safety_evidence,moderate,"[""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-69b2de365086ed54dd94b1bb,Sand City,CA,West,2024,2025,2024,2024,2024-2025,1,2,2,2,0,0,0,0,"[""weak_context_exclusion""]",missing_non_safety_evidence,high,"[""base_nonbase_unresolved"",""cycle_partially_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-69b8c535fac81686adbf60c6,River Forest,IL,Midwest,2024,2024,2024,2024,2024,1,1,1,1,0,0,0,0,"[""weak_context_exclusion""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-69d33f6884c0a9943c406616,Edmore,ND,Midwest,2015,2015,2015,,2015,1,5,5,0,0,5,2,0,"[""quantitative_base_wage_needs_normalization"",""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-69deb507d8c96c467ad8f9cb,Fox Lake,WI,Midwest,,,,,undated-source-B4X2500LIVE-20260729-005910,1,1,1,1,0,0,1,0,"[""quantitative_base_wage_needs_normalization""]",missing_non_safety_evidence,low,"[""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6a1345aa19012948869092de,Trimont,MN,Midwest,2024,2024,2024,,2024,1,1,1,0,0,1,0,0,"[""weak_context_exclusion""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6a21f878dbbe370acba823ac,Hogansville,GA,South,2025,2026,2025,,2025-2026,1,3,3,3,0,0,3,0,"[""quantitative_base_wage_needs_normalization""]",missing_non_safety_evidence,high,"[""annual_equivalent_uses_standard_2080_assumption"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-6a2ffdeb50f32b8bd1059254,Montgomery,NJ,Northeast,2026,2026,2026,,2026,1,14,14,1,2,11,1,5,"[""automatic_wage_growth"",""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""timing_implementation"",""weak_context_exclusion""]",safety_non_safety_evidence_present,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""non_compensation_numeric_context"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved""]"
B4X2500MC-6a7d406cfd1a3416418c5f35,South Glens Falls,NY,Northeast,1993,1993,1993,,1993,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6a8ba5eec927bb6397f0afed,Roseau,MN,Midwest,2026,2028,2026,,2026-2028,1,3,3,1,0,2,1,2,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization""]",missing_non_safety_evidence,high,"[""annual_equivalent_uses_standard_2080_assumption"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""safety_category_unresolved""]"
B4X2500MC-6a995b3c9c9a51a55f9cdda2,River Forest,IL,Midwest,2025,2025,2025,,2025,1,1,1,1,0,0,1,0,"[""quantitative_base_wage_needs_normalization""]",missing_non_safety_evidence,moderate,"[""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved"",""rank_step_grade_unresolved""]"
B4X2500MC-6aa74829e522c151fbc8a49c,Thunderbolt,GA,South,,,,,undated-source-B4X2500LIVE-20260729-006842,1,1,1,0,0,1,0,1,"[""non_base_compensation""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6aac1297bd5a3978172e1a8c,Westover,AL,South,,,,,undated-source-B4X2500LIVE-20260729-006710,1,3,3,3,0,0,3,0,"[""quantitative_base_wage_needs_normalization""]",missing_non_safety_evidence,low,"[""annual_equivalent_uses_standard_2080_assumption"",""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-6afae45bd3aff388ba59aff2,Quarryville,PA,Northeast,2026,2026,2026,,2026,1,1,1,0,0,1,1,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6b08d168ed7ee4914b8a33e9,Bronxville,NY,Northeast,1995,1995,1995,,1995,1,2,2,2,0,0,0,0,"[""automatic_wage_growth""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-6b11261dde5ae78cb71dc25f,Lake Benton,MN,Midwest,2022,2022,2022,,2022,1,7,7,0,2,5,2,0,"[""automatic_wage_growth"",""quantitative_base_wage_needs_normalization"",""timing_implementation""]",missing_safety_evidence,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""missing_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved""]"
B4X2500MC-6b2644d0f15545dabe206b17,Tate,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-008340,1,6,6,6,0,0,0,6,"[""non_base_compensation"",""weak_context_exclusion""]",missing_non_safety_evidence,low,"[""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6b291eb2981b6a8e9d26b8af,Welcome,MN,Midwest,2022,2022,2022,,2022,1,2,2,0,0,2,2,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6b45c82cefa1143afed15d4a,Butler,OH,Midwest,2024,2024,2024,,2024,1,1,1,0,0,1,0,0,"[""automatic_wage_growth""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6b486a4d46c4fab592296b27,Delaware,NJ,Northeast,2022,2022,2022,,2022,1,1,1,0,0,1,0,0,"[""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6b510e5875644a57a4e6660d,Trinity,AL,South,2025,2025,2025,,2025,1,1,1,0,0,1,1,0,"[""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""cycle_outside_2014_2024_observation_window"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6b54897400f93e87c17654cf,Huron charter,MI,Midwest,,,,,undated-source-B4X2500LIVE-20260729-007920,1,5,5,5,0,0,0,1,"[""automatic_wage_growth"",""non_base_compensation""]",missing_non_safety_evidence,low,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6bcc86ffcc6ba4fc7343ec20,East Alton,IL,Midwest,2025,2025,,2025,2025,1,5,5,0,0,5,0,1,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""weak_context_exclusion""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6bcd272b04dc00209263c400,Niagara,WI,Midwest,,,,,undated-source-B4X2500LIVE-20260729-000962,1,13,13,0,0,13,8,2,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification"",""timing_implementation""]",unit_classification_incomplete,low,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6c07b09bffd551668268cb7e,Union,OH,Midwest,2000,2000,2000,,2000,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6c1cdffca0fa767df7b7d41b,American,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-003245,1,7,7,7,0,0,0,6,"[""automatic_wage_growth"",""non_base_compensation""]",missing_non_safety_evidence,low,"[""base_nonbase_unresolved"",""effective_period_or_cycle_unresolved"",""missing_non_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6c3615b2e5e724d37894bf27,Randolph,NJ,Northeast,,,,,undated-source-B4X2500LIVE-20260729-008847,1,5,5,0,0,5,2,3,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization""]",unit_classification_incomplete,low,"[""annual_equivalent_uses_standard_2080_assumption"",""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6c5262211b34c90ac2adf879,New Glarus,WI,Midwest,2002,2002,2002,,2002,1,1,1,0,1,0,0,0,"[""automatic_wage_growth""]",missing_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_safety_unit_in_cycle"",""pay_basis_unresolved""]"
B4X2500MC-6c81f3f415cde2d3dbd81690,Bowdon,GA,South,2024,2024,2024,,2024,1,3,3,1,0,2,2,0,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization""]",missing_non_safety_evidence,moderate,"[""annual_equivalent_uses_standard_2080_assumption"",""base_nonbase_unresolved"",""missing_non_safety_unit_in_cycle"",""non_compensation_numeric_context"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved""]"
B4X2500MC-6c90390c4ebe19a8472cdbbd,Duncan,NE,Midwest,2024,2024,2024,,2024,1,2,2,0,0,2,0,0,"[""automatic_wage_growth""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6c94ced35cd4821770653f83,Bellport,NY,Northeast,2019,2020,2019,,2019-2020,1,5,5,0,1,4,3,2,"[""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""weak_context_exclusion""]",missing_safety_evidence,high,"[""missing_safety_unit_in_cycle"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved""]"
B4X2500MC-6c977b73cf8a0af5ca3aea33,Dos Palos,CA,West,2025,2025,2025,,2025,1,1,1,1,0,0,0,0,"[""timing_implementation""]",missing_non_safety_evidence,moderate,"[""base_nonbase_unresolved"",""cycle_outside_2014_2024_observation_window"",""missing_non_safety_unit_in_cycle""]"
B4X2500MC-6ca24adbf9eec3fb3bc187b7,Union charter,MI,Midwest,,,,,undated-source-B4X2500LIVE-20260729-005473,1,6,6,0,0,6,6,0,"[""automatic_wage_growth"",""non_base_compensation"",""quantitative_base_wage_needs_normalization"",""rank_step_specialization_classification""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""rank_step_grade_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6cb2df86b831bd42c143242f,Union,OH,Midwest,2019,2019,2019,,2019,1,1,1,0,0,1,0,0,"[""timing_implementation""]",unit_classification_incomplete,moderate,"[""base_nonbase_unresolved"",""occupation_or_unit_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
B4X2500MC-6cba36f445b220f4d0802c85,Beaver,OH,Midwest,,,,,undated-source-B4X2500LIVE-20260729-005719,1,7,7,0,0,7,0,7,"[""non_base_compensation"",""weak_context_exclusion""]",unit_classification_incomplete,low,"[""effective_period_or_cycle_unresolved"",""occupation_or_unit_unresolved"",""pay_basis_unresolved"",""safety_category_unresolved"",""safety_non_safety_classification_incomplete""]"
